hour_time,wd_BKL,ws_BKL,wd_CGF,ws_CGF
2024-10-26 17,320,7.71666,340,4.629996
2024-10-26 18,320,7.202216,330,5.6588840000000005
2024-10-26 19,310,7.202216,330,3.086664
2024-10-26 20,310,5.6588840000000005,340,3.086664
2024-10-26 21,340,6.173328,360,3.086664
2024-10-26 22,340,5.14444,360,3.086664
2024-10-26 23,360,5.14444,50,2.57222
2024-10-27 00,360,5.6588840000000005,50,2.057776
2024-10-27 01,360,5.14444,60,2.057776
2024-10-27 02,10,5.14444,90,2.057776
2024-10-27 03,10,2.57222,110,1.543332
2024-10-27 04,350,2.57222,0,0
2024-10-27 05,150,3.086664,0,0
2024-10-27 06,160,3.086664,140,1.543332
2024-10-27 07,150,4.115552,120,1.543332
2024-10-27 08,150,3.601108,0,0
2024-10-27 09,150,4.115552,140,1.543332
2024-10-27 10,150,4.629996,0,0
2024-10-27 11,150,5.14444,160,2.57222
2024-10-27 12,150,4.629996,160,2.57222
2024-10-27 13,160,5.6588840000000005,150,3.086664
2024-10-27 14,170,6.173328,170,3.601108
2024-10-27 15,170,5.6588840000000005,160,2.57222
2024-10-27 16,210,3.086664,0,0
2024-10-27 17,320,2.57222,210,2.57222
2024-10-27 18,330,2.57222,310,1.543332
2024-10-27 19,330,3.601108,320,2.057776
2024-10-27 20,330,3.086664,290,1.543332
2024-10-27 21,360,2.057776,0,0
2024-10-27 22,0,0,0,0
2024-10-27 23,100,2.057776,0,0
2024-10-28 00,110,2.57222,0,0
2024-10-28 01,120,1.543332,0,0
2024-10-28 02,110,2.57222,0,0
2024-10-28 03,160,2.57222,120,1.543332
2024-10-28 04,140,3.086664,0,0
2024-10-28 05,150,4.115552,130,2.57222
2024-10-28 06,150,3.601108,110,2.057776
2024-10-28 07,150,4.629996,130,2.57222
2024-10-28 08,150,4.629996,130,2.057776
2024-10-28 09,140,4.115552,120,2.057776
2024-10-28 10,150,4.629996,150,1.543332
2024-10-28 11,150,4.629996,130,2.57222
2024-10-28 12,150,4.115552,140,2.57222
2024-10-28 13,150,4.629996,150,2.57222
2024-10-28 14,150,5.14444,150,2.57222
2024-10-28 15,170,3.086664,150,3.086664
2024-10-28 16,160,3.601108,190,4.629996
2024-10-28 17,150,4.115552,150,4.115552
2024-10-28 18,160,3.086664,180,3.086664
2024-10-28 20,150,2.057776,160,1.543332
2024-10-28 21,50,5.14444,0,0
2024-10-28 22,60,2.057776,0,0
2024-10-28 23,130,2.57222,130,1.543332
2024-10-29 00,150,3.086664,120,1.543332
2024-10-29 01,160,3.601108,140,2.57222
2024-10-29 02,160,4.115552,160,2.57222
2024-10-29 03,150,5.14444,150,3.601108
2024-10-29 04,150,5.6588840000000005,150,3.086664
2024-10-29 05,150,5.14444,140,3.086664
2024-10-29 06,150,7.202216,150,3.601108
2024-10-29 07,150,7.71666,170,5.14444
2024-10-29 08,160,6.687772,170,5.14444
2024-10-29 09,160,6.687772,170,5.14444
2024-10-29 10,160,7.71666,170,5.6588840000000005
2024-10-29 11,150,9.259992,170,5.6588840000000005
2024-10-29 12,150,8.231104,170,6.173328
2024-10-29 13,160,7.202216,180,7.202216
2024-10-29 14,170,6.687772,190,7.202216
2024-10-29 15,180,10.803324,190,5.14444
2024-10-29 16,190,7.71666,200,7.202216
2024-10-29 17,190,10.803324,210,7.202216
2024-10-29 18,190,10.803324,210,6.687772
2024-10-29 19,210,9.259992,200,6.173328
2024-10-29 20,190,7.202216,220,6.173328
2024-10-29 21,200,6.687772,210,6.173328
2024-10-29 22,190,6.687772,210,6.687772
2024-10-29 23,180,5.6588840000000005,210,5.6588840000000005
2024-10-30 00,180,6.173328,220,7.71666
2024-10-30 01,180,6.687772,210,6.173328
2024-10-30 02,180,5.6588840000000005,220,7.71666
2024-10-30 03,190,9.259992,200,8.745548
2024-10-30 04,190,9.774436,210,9.774436
2024-10-30 05,190,8.745548,210,9.259992
2024-10-30 06,190,8.231104,220,6.173328
2024-10-30 07,180,7.202216,210,6.687772
2024-10-30 08,190,6.173328,220,6.173328
2024-10-30 09,190,3.601108,230,5.6588840000000005
2024-10-30 10,190,5.14444,230,5.6588840000000005
2024-10-30 11,180,6.173328,210,4.115552
2024-10-30 12,170,6.173328,210,5.14444
2024-10-30 13,190,6.687772,210,4.629996
2024-10-30 14,210,6.173328,220,6.173328
2024-10-30 15,220,7.202216,220,6.173328
2024-10-30 16,190,9.259992,210,5.14444
2024-10-30 17,210,6.173328,220,7.202216
2024-10-30 18,200,7.202216,220,6.687772
2024-10-30 19,190,9.259992,230,6.687772
2024-10-30 20,200,7.71666,210,6.687772
2024-10-30 21,200,5.14444,220,5.14444
2024-10-30 22,170,3.086664,190,3.086664
2024-10-30 23,190,5.14444,210,5.14444
2024-10-31 00,190,6.687772,200,5.6588840000000005
2024-10-31 01,190,7.71666,200,5.6588840000000005
2024-10-31 02,190,7.202216,190,5.14444
2024-10-31 03,190,8.745548,190,5.14444
2024-10-31 04,190,7.71666,190,6.687772
2024-10-31 05,190,7.71666,200,5.6588840000000005
2024-10-31 06,180,9.774436,190,6.173328
2024-10-31 07,180,9.259992,200,7.202216
2024-10-31 08,180,10.28888,190,8.231104
2024-10-31 09,190,9.774436,200,8.231104
2024-10-31 10,180,10.28888,210,7.202216
2024-10-31 11,180,6.687772,210,4.629996
2024-10-31 12,170,6.173328,210,8.231104
2024-10-31 13,190,9.259992,220,7.71666
2024-10-31 14,180,9.774436,210,7.71666
2024-10-31 15,200,7.202216,210,8.231104
2024-10-31 16,200,8.745548,220,10.28888
2024-10-31 17,210,10.803324,230,10.28888
2024-10-31 18,200,9.774436,220,9.259992
2024-10-31 19,210,9.259992,220,7.71666
2024-10-31 20,190,10.803324,210,9.774436
2024-10-31 21,190,11.317768000000001,210,8.745548
2024-10-31 22,200,8.231104,210,9.774436
2024-11-01 03,200,10.28888,220,8.745548
2024-11-01 04,220,7.71666,230,10.28888
2024-11-01 05,260,10.28888,230,8.745548
2024-11-01 06,260,13.889988,270,9.259992
2024-11-01 07,240,8.231104,260,9.259992
2024-11-01 08,250,11.317768000000001,260,9.774436
2024-11-01 09,220,8.231104,230,8.231104
2024-11-01 10,240,9.259992,250,6.687772
2024-11-01 11,230,8.231104,250,7.202216
2024-11-01 12,230,7.71666,250,5.14444
2024-11-01 13,230,8.745548,240,6.173328
2024-11-01 14,220,6.173328,250,5.14444
2024-11-01 15,230,7.202216,240,4.629996
2024-11-01 16,250,6.687772,260,5.14444
2024-11-01 17,250,7.71666,270,5.14444
2024-11-01 18,260,8.231104,270,6.173328
2024-11-01 19,260,8.231104,280,5.14444
2024-11-01 20,270,9.259992,290,6.687772
2024-11-01 21,280,7.202216,300,5.6588840000000005
2024-11-01 22,280,6.173328,300,4.629996
2024-11-01 23,290,6.687772,310,4.629996
2024-11-02 00,300,6.687772,310,3.086664
2024-11-02 01,280,5.6588840000000005,290,3.601108
2024-11-02 02,270,5.6588840000000005,330,2.57222
2024-11-02 03,290,5.14444,300,1.543332
2024-11-02 04,330,5.6588840000000005,330,2.057776
2024-11-02 05,300,4.115552,320,2.057776
2024-11-02 06,340,3.086664,0,0
2024-11-02 07,330,4.115552,0,0
2024-11-02 08,320,3.086664,0,0
2024-11-02 09,340,2.57222,0,0
2024-11-02 10,350,3.601108,0,0
2024-11-02 11,0,0,0,0
2024-11-02 12,150,3.086664,0,0
2024-11-02 13,170,3.086664,0,0
2024-11-02 14,0,0,60,2.57222
2024-11-02 15,0,0,0,0
2024-11-02 16,330,2.57222,350,3.086664
2024-11-02 17,310,2.57222,300,3.086664
2024-11-02 18,340,3.086664,340,2.57222
2024-11-02 19,330,2.57222,360,3.601108
2024-11-02 20,360,2.57222,350,2.57222
2024-11-02 21,360,3.086664,20,2.57222
2024-11-02 22,30,3.086664,40,2.057776
2024-11-02 23,80,2.57222,80,2.57222
2024-11-03 00,90,3.601108,90,2.57222
2024-11-03 01,100,3.086664,120,2.57222
2024-11-03 02,120,2.57222,130,2.057776
2024-11-03 03,140,3.086664,120,2.057776
2024-11-03 04,100,2.057776,120,1.543332
2024-11-03 05,0,0,120,1.543332
2024-11-03 06,150,3.086664,120,3.086664
2024-11-03 07,150,3.601108,110,2.57222
2024-11-03 08,150,3.086664,120,2.57222
2024-11-03 09,150,3.601108,120,2.057776
2024-11-03 10,140,4.629996,120,2.057776
2024-11-03 11,130,4.115552,110,3.086664
2024-11-03 12,120,2.057776,120,2.57222
2024-11-03 15,130,4.115552,140,3.601108
2024-11-03 16,130,5.14444,140,4.629996
2024-11-03 17,110,5.14444,150,5.6588840000000005
2024-11-03 18,140,4.629996,140,4.629996
2024-11-03 19,130,4.629996,150,3.601108
2024-11-03 20,130,6.173328,120,3.086664
2024-11-03 21,110,3.086664,130,3.086664
2024-11-03 22,100,3.086664,130,2.057776
2024-11-03 23,120,4.629996,120,3.086664
2024-11-04 00,130,3.601108,120,5.14444
2024-11-04 01,130,6.173328,130,6.173328
2024-11-04 02,150,8.745548,140,7.202216
2024-11-04 03,140,7.71666,140,6.687772
2024-11-04 04,140,8.231104,140,6.687772
2024-11-04 05,150,8.231104,140,6.173328
2024-11-04 06,150,8.745548,140,6.173328
2024-11-04 07,140,9.774436,140,7.71666
2024-11-04 08,160,8.231104,150,5.6588840000000005
2024-11-04 09,150,7.71666,140,6.687772
2024-11-04 10,150,9.774436,150,5.14444
2024-11-04 11,160,9.774436,170,6.173328
2024-11-04 12,160,9.259992,160,6.173328
2024-11-04 13,150,7.71666,170,6.687772
2024-11-04 14,160,8.231104,170,5.6588840000000005
2024-11-04 15,150,7.71666,190,4.629996
2024-11-04 16,160,8.745548,200,7.71666
2024-11-04 17,180,10.28888,190,5.6588840000000005
2024-11-04 18,180,9.774436,180,7.202216
2024-11-04 19,170,7.71666,190,6.173328
2024-11-04 20,180,8.231104,190,7.71666
2024-11-04 21,170,6.687772,200,4.629996
2024-11-04 22,170,8.231104,190,6.173328
2024-11-04 23,170,7.202216,200,5.6588840000000005
2024-11-05 00,160,8.231104,180,6.173328
2024-11-05 01,170,5.14444,200,6.173328
2024-11-05 02,180,7.71666,210,7.202216
2024-11-05 03,180,6.687772,210,4.629996
2024-11-05 04,180,7.71666,180,6.687772
2024-11-05 05,180,8.231104,190,6.687772
2024-11-05 06,180,7.202216,190,7.71666
2024-11-05 07,180,8.231104,200,8.231104
2024-11-05 08,180,8.231104,200,6.687772
2024-11-05 09,180,8.745548,200,8.745548
2024-11-05 10,170,7.202216,190,6.687772
2024-11-05 11,170,8.745548,210,8.231104
2024-11-05 12,180,9.259992,210,7.71666
2024-11-05 13,190,10.803324,190,8.231104
2024-11-05 14,190,10.803324,210,9.259992
2024-11-05 15,190,10.28888,210,8.745548
2024-11-05 16,210,10.803324,200,8.745548
2024-11-05 17,200,10.28888,220,8.231104
2024-11-05 18,180,9.259992,210,7.202216
2024-11-05 19,190,8.231104,210,8.231104
2024-11-05 20,190,11.832212,210,7.202216
2024-11-05 21,180,7.71666,210,7.202216
2024-11-05 22,190,5.6588840000000005,210,4.629996
2024-11-05 23,180,5.14444,190,4.115552
2024-11-06 00,170,4.115552,170,4.115552
2024-11-06 01,180,4.629996,190,4.115552
2024-11-06 02,150,4.115552,170,3.086664
2024-11-06 03,190,6.173328,200,5.6588840000000005
2024-11-06 04,170,6.687772,180,7.71666
2024-11-06 05,190,9.774436,200,6.687772
2024-11-06 06,180,7.71666,190,5.6588840000000005
2024-11-06 07,200,3.601108,200,4.115552
2024-11-06 08,160,4.629996,180,3.086664
2024-11-06 09,220,7.71666,210,5.6588840000000005
2024-11-06 10,190,5.14444,210,4.629996
2024-11-06 11,200,5.6588840000000005,220,6.173328
2024-11-06 12,190,5.6588840000000005,220,3.086664
2024-11-06 13,200,4.629996,230,4.629996
2024-11-06 14,270,6.687772,240,5.6588840000000005
2024-11-06 15,250,4.629996,290,4.629996
2024-11-06 16,250,4.115552,280,3.601108
2024-11-06 17,240,3.086664,270,3.086664
2024-11-06 18,240,2.057776,280,2.57222
2024-11-06 19,260,2.057776,280,2.57222
2024-11-06 20,260,2.057776,260,2.57222
2024-11-06 21,0,0,260,2.57222
2024-11-06 22,210,1.543332,0,0
2024-11-06 23,210,2.057776,0,0
2024-11-07 00,230,2.57222,0,0
2024-11-07 01,250,4.115552,260,2.057776
2024-11-07 02,240,3.601108,260,3.086664
2024-11-07 03,290,4.629996,270,2.57222
2024-11-07 04,360,4.115552,350,1.543332
2024-11-07 05,340,5.6588840000000005,330,2.57222
2024-11-07 06,320,5.6588840000000005,310,2.57222
2024-11-07 07,320,4.115552,310,2.57222
2024-11-07 08,330,4.629996,330,2.57222
2024-11-07 09,310,4.629996,330,2.057776
2024-11-07 10,320,5.14444,330,3.086664
2024-11-07 11,310,5.6588840000000005,320,2.57222
2024-11-07 12,350,5.6588840000000005,350,2.057776
2024-11-07 13,360,6.687772,10,4.629996
2024-11-07 14,360,5.6588840000000005,20,4.629996
2024-11-07 15,360,4.629996,10,2.57222
2024-11-07 16,350,4.115552,20,2.57222
2024-11-07 17,320,3.086664,320,2.057776
2024-11-07 18,320,3.601108,330,2.57222
2024-11-07 19,300,2.57222,290,3.086664
2024-11-07 20,290,3.601108,310,2.057776
2024-11-07 21,220,2.57222,260,2.57222
2024-11-07 22,240,2.57222,250,2.057776
2024-11-07 23,250,5.14444,230,2.057776
2024-11-08 00,230,4.115552,230,2.057776
2024-11-08 01,220,3.086664,230,2.057776
2024-11-08 02,220,4.115552,230,2.057776
2024-11-08 03,220,4.629996,230,2.057776
2024-11-08 04,220,5.14444,220,3.601108
2024-11-08 05,230,4.115552,230,3.601108
2024-11-08 06,220,4.629996,220,4.115552
2024-11-08 07,220,4.115552,230,3.601108
2024-11-08 08,220,4.629996,220,4.115552
2024-11-08 09,220,4.115552,230,3.086664
2024-11-08 10,220,5.14444,220,3.601108
2024-11-08 11,220,5.6588840000000005,230,4.115552
2024-11-08 12,220,6.173328,230,4.115552
2024-11-08 13,220,4.629996,250,5.14444
2024-11-08 14,250,7.202216,260,5.14444
2024-11-08 15,260,8.745548,260,7.71666
2024-11-08 16,260,8.745548,290,7.202216
2024-11-08 17,260,7.71666,270,7.202216
2024-11-08 18,270,8.231104,260,7.71666
2024-11-08 19,270,7.71666,280,7.202216
2024-11-08 20,270,7.71666,290,7.202216
2024-11-08 21,290,6.173328,300,3.601108
2024-11-08 22,340,6.687772,340,2.057776
2024-11-08 23,340,6.687772,350,2.057776
2024-11-09 00,10,7.202216,30,3.601108
2024-11-09 01,10,8.231104,20,4.629996
2024-11-09 02,360,6.687772,10,3.086664
2024-11-09 03,30,7.71666,40,6.173328
2024-11-09 04,40,7.71666,40,4.629996
2024-11-09 05,30,7.202216,0,0
2024-11-09 06,100,3.086664,0,0
2024-11-09 07,80,3.086664,0,0
2024-11-09 08,100,3.086664,100,1.543332
2024-11-09 09,100,3.086664,110,2.057776
2024-11-09 10,100,3.086664,0,0
2024-11-09 11,100,4.115552,120,1.543332
2024-11-09 12,120,3.086664,130,1.543332
2024-11-09 13,100,6.173328,110,3.086664
2024-11-09 14,120,4.629996,140,4.629996
2024-11-09 15,140,4.115552,130,4.629996
2024-11-09 16,110,4.115552,110,3.086664
2024-11-09 17,90,2.057776,120,2.057776
2024-11-09 18,140,2.057776,110,2.057776
2024-11-09 19,90,2.57222,110,2.057776
2024-11-09 20,20,1.543332,110,2.57222
2024-11-09 21,60,4.629996,100,2.057776
2024-11-09 22,70,3.601108,80,3.086664
2024-11-09 23,70,2.057776,110,1.543332
2024-11-10 00,60,2.57222,0,0
2024-11-10 01,0,0,130,2.057776
2024-11-10 02,110,2.057776,140,3.601108
2024-11-10 03,150,4.115552,150,4.629996
2024-11-10 04,140,6.173328,130,5.14444
2024-11-10 05,140,4.629996,140,4.629996
2024-11-10 06,140,3.601108,130,4.115552
2024-11-10 07,140,4.115552,140,4.629996
2024-11-10 08,150,7.71666,130,4.629996
2024-11-10 09,150,7.71666,150,4.115552
2024-11-10 10,160,5.6588840000000005,160,5.6588840000000005
2024-11-10 11,150,6.173328,160,3.601108
2024-11-10 12,150,7.71666,170,4.629996
2024-11-10 13,160,7.71666,160,3.601108
2024-11-10 14,160,9.259992,160,3.601108
2024-11-10 15,160,9.259992,170,6.687772
2024-11-10 16,170,6.687772,200,7.202216
2024-11-10 17,180,9.259992,190,5.6588840000000005
2024-11-10 18,180,7.202216,190,5.6588840000000005
2024-11-10 19,170,6.173328,180,6.173328
2024-11-10 20,170,8.231104,200,5.6588840000000005
2024-11-10 21,180,8.231104,200,5.14444
2024-11-10 22,180,7.71666,200,6.687772
2024-11-10 23,180,8.231104,220,6.687772
2024-11-11 00,170,6.173328,200,6.173328
2024-11-11 01,180,7.202216,200,6.173328
2024-11-11 02,200,7.202216,220,6.173328
2024-11-11 03,250,11.317768000000001,270,9.259992
2024-11-11 04,250,8.745548,260,9.259992
2024-11-11 05,240,8.231104,250,8.231104
2024-11-11 06,240,6.687772,240,6.687772
2024-11-11 07,230,6.687772,240,5.6588840000000005
2024-11-11 08,230,5.6588840000000005,240,4.629996
2024-11-11 09,210,6.173328,230,4.629996
2024-11-11 10,220,5.6588840000000005,230,5.14444
2024-11-11 11,220,4.629996,240,4.115552
2024-11-11 12,210,7.202216,230,4.629996
2024-11-11 13,210,6.173328,240,6.173328
2024-11-11 14,220,7.202216,250,4.629996
2024-11-11 15,230,7.71666,230,5.14444
2024-11-11 16,230,6.687772,240,8.745548
2024-11-11 17,240,10.28888,250,8.745548
2024-11-11 18,240,9.259992,260,8.745548
2024-11-11 19,230,7.71666,260,9.259992
2024-11-11 20,240,8.231104,250,7.71666
2024-11-11 21,230,7.202216,250,7.71666
2024-11-11 22,240,7.202216,250,7.71666
2024-11-11 23,280,12.8611,280,6.687772
2024-11-12 00,310,13.889988,320,7.202216
2024-11-12 01,310,10.28888,320,5.6588840000000005
2024-11-12 02,300,10.28888,320,6.173328
2024-11-12 03,310,8.745548,320,5.14444
2024-11-12 04,330,8.745548,330,5.6588840000000005
2024-11-12 05,330,8.231104,320,5.6588840000000005
2024-11-12 06,330,10.28888,350,4.115552
2024-11-12 07,340,10.28888,360,6.173328
2024-11-12 08,10,10.28888,30,7.71666
2024-11-12 09,10,9.259992,10,5.6588840000000005
2024-11-12 10,20,8.745548,20,4.115552
2024-11-12 11,10,9.259992,30,4.629996
2024-11-12 12,20,8.231104,40,4.115552
2024-11-12 13,20,8.745548,40,6.173328
2024-11-12 15,60,5.14444,80,4.115552
2024-11-12 16,30,5.6588840000000005,50,5.14444
2024-11-12 17,20,6.173328,60,4.629996
2024-11-12 18,40,7.71666,20,5.6588840000000005
2024-11-12 19,30,5.6588840000000005,70,4.115552
2024-11-12 20,30,5.14444,60,5.14444
2024-11-12 21,40,5.6588840000000005,50,3.601108
2024-11-12 22,60,5.14444,70,3.601108
2024-11-12 23,70,4.629996,80,2.57222
2024-11-13 00,70,3.601108,80,3.086664
2024-11-13 01,100,4.115552,100,2.057776
2024-11-13 02,90,3.601108,110,2.057776
2024-11-13 03,90,3.601108,100,2.57222
2024-11-13 04,100,2.57222,100,1.543332
2024-11-13 05,100,5.14444,90,2.057776
2024-11-13 06,100,4.115552,90,3.601108
2024-11-13 07,130,2.057776,100,4.115552
2024-11-13 08,0,0,120,2.057776
2024-11-13 09,100,5.14444,110,3.601108
2024-11-13 11,110,1.543332,140,4.115552
2024-11-13 12,120,4.629996,140,4.115552
2024-11-13 13,120,2.057776,120,5.14444
2024-11-13 14,130,3.086664,130,4.115552
2024-11-13 16,140,4.629996,130,4.115552
2024-11-13 17,130,4.115552,110,3.601108
2024-11-13 18,110,5.14444,120,3.086664
2024-11-13 19,100,6.173328,110,4.115552
2024-11-13 20,100,4.629996,130,3.086664
2024-11-13 21,120,4.629996,120,5.14444
2024-11-13 22,110,3.601108,110,4.115552
2024-11-13 23,140,5.6588840000000005,140,7.202216
2024-11-14 00,130,5.6588840000000005,140,6.687772
2024-11-14 01,130,5.6588840000000005,140,8.231104
2024-11-14 02,140,5.14444,140,5.6588840000000005
2024-11-14 03,140,5.6588840000000005,130,5.6588840000000005
2024-11-14 04,120,7.202216,120,6.173328
2024-11-14 05,130,6.173328,130,5.14444
2024-11-14 06,140,7.71666,140,4.115552
2024-11-14 07,140,6.173328,130,6.173328
2024-11-14 08,150,4.115552,130,4.115552
2024-11-14 09,150,6.687772,140,6.687772
2024-11-14 10,140,7.71666,140,5.6588840000000005
2024-11-14 11,130,7.71666,150,7.202216
2024-11-14 12,140,7.202216,150,7.71666
2024-11-14 13,140,10.28888,150,7.202216
2024-11-14 14,150,11.317768000000001,160,7.71666
2024-11-14 15,150,10.28888,150,10.803324
2024-11-14 16,150,11.317768000000001,150,7.71666
2024-11-14 17,150,9.774436,160,6.687772
2024-11-14 18,150,8.745548,150,5.14444
2024-11-14 19,150,7.202216,150,6.173328
2024-11-14 20,130,6.687772,150,5.14444
2024-11-14 21,140,6.687772,170,3.601108
2024-11-14 22,150,6.173328,160,3.601108
2024-11-14 23,140,5.6588840000000005,150,4.115552
2024-11-15 00,150,6.687772,140,3.601108
2024-11-15 01,140,5.6588840000000005,150,4.115552
2024-11-15 02,160,5.6588840000000005,150,3.601108
2024-11-15 03,160,5.6588840000000005,160,3.086664
2024-11-15 04,150,5.14444,140,3.601108
2024-11-15 05,160,4.115552,150,2.57222
2024-11-15 06,160,3.086664,180,3.086664
2024-11-15 07,220,3.601108,170,1.543332
2024-11-15 08,280,5.14444,220,2.057776
2024-11-15 09,280,6.173328,270,3.601108
2024-11-15 10,290,6.173328,280,3.601108
2024-11-15 11,270,6.173328,290,2.57222
2024-11-15 12,290,5.14444,300,3.601108
2024-11-15 13,270,6.687772,280,3.601108
2024-11-15 14,290,5.14444,300,3.086664
2024-11-15 15,280,6.173328,280,5.14444
2024-11-15 16,280,7.202216,290,5.6588840000000005
2024-11-15 17,290,7.71666,290,6.173328
2024-11-15 18,290,7.202216,290,5.6588840000000005
2024-11-15 19,290,7.202216,300,4.629996
2024-11-15 20,290,4.629996,300,2.57222
2024-11-15 21,300,6.173328,320,3.086664
2024-11-15 22,320,7.202216,330,3.086664
2024-11-15 23,330,7.202216,330,3.086664
2024-11-16 00,330,6.687772,330,2.057776
2024-11-16 01,340,7.71666,350,2.057776
2024-11-16 02,350,7.202216,360,3.086664
2024-11-16 03,340,7.202216,360,3.086664
2024-11-16 04,340,8.745548,330,4.629996
2024-11-16 05,350,8.231104,360,3.086664
2024-11-16 06,330,7.202216,350,3.086664
2024-11-16 07,330,6.173328,340,2.57222
2024-11-16 08,360,6.687772,330,2.57222
2024-11-16 09,330,5.14444,340,3.086664
2024-11-16 10,340,6.173328,320,2.57222
2024-11-16 11,340,6.687772,360,1.543332
2024-11-16 12,360,4.115552,10,2.057776
2024-11-16 13,350,5.14444,40,4.115552
2024-11-16 14,360,4.115552,30,3.086664
2024-11-16 15,340,3.601108,20,1.543332
2024-11-16 16,350,2.057776,70,3.086664
2024-11-16 17,340,2.057776,0,0
2024-11-16 18,60,1.543332,30,2.057776
2024-11-16 19,0,0,0,0
2024-11-16 20,0,0,0,0
2024-11-16 21,0,0,0,0
2024-11-16 22,210,1.543332,0,0
2024-11-16 23,0,0,0,0
2024-11-17 00,140,2.057776,0,0
2024-11-17 01,150,2.57222,180,1.543332
2024-11-17 02,140,2.057776,180,1.543332
2024-11-17 03,130,2.57222,0,0
2024-11-17 04,150,1.543332,170,1.543332
2024-11-17 05,160,2.057776,0,0
2024-11-17 06,150,1.543332,0,0
2024-11-17 07,150,2.057776,0,0
2024-11-17 08,150,2.57222,160,1.543332
2024-11-17 09,160,3.086664,150,2.057776
2024-11-17 10,170,2.57222,140,2.057776
2024-11-17 11,150,3.086664,160,1.543332
2024-11-17 12,160,3.086664,160,2.057776
2024-11-17 13,150,4.115552,180,1.543332
2024-11-17 14,160,5.14444,180,5.14444
2024-11-17 15,160,7.202216,160,5.14444
2024-11-17 16,150,5.6588840000000005,180,5.6588840000000005
2024-11-17 17,150,4.115552,180,5.6588840000000005
2024-11-17 18,160,4.115552,190,5.14444
2024-11-17 19,160,4.629996,180,4.115552
2024-11-17 20,180,4.629996,240,3.601108
2024-11-17 21,180,4.115552,200,2.57222
2024-11-17 22,160,5.14444,190,2.57222
2024-11-17 23,160,4.629996,180,3.086664
2024-11-18 00,160,3.086664,210,4.629996
2024-11-18 01,200,6.687772,230,3.086664
2024-11-18 02,190,5.6588840000000005,230,4.115552
2024-11-18 03,220,5.14444,240,4.629996
2024-11-18 04,220,5.14444,250,5.14444
2024-11-18 05,220,4.115552,250,3.601108
2024-11-18 06,200,3.086664,240,2.57222
2024-11-18 07,220,4.115552,240,2.057776
2024-11-18 08,220,4.629996,240,3.086664
2024-11-18 09,220,3.601108,240,2.57222
2024-11-18 10,220,3.601108,240,2.057776
2024-11-18 11,230,3.601108,260,2.57222
2024-11-18 12,230,1.543332,330,1.543332
2024-11-18 13,310,2.057776,350,1.543332
2024-11-18 14,310,1.543332,340,2.57222
