hour_time,wd_CLE,ws_CLE,wd_BKL,ws_BKL
2024-01-25 08,160,1.543332,0,0
2024-01-25 09,0,0,30,2.057776
2024-01-25 10,360,2.057776,50,1.543332
2024-01-25 11,0,0,0,0
2024-01-25 12,350,1.543332,0,0
2024-01-25 13,0,0,0,0
2024-01-25 14,0,0,360,1.543332
2024-01-25 15,90,2.57222,30,2.057776
2024-01-25 16,360,2.57222,40,3.086664
2024-01-25 17,0,0,0,0
2024-01-25 18,340,1.543332,40,2.057776
2024-01-25 19,10,2.057776,340,1.543332
2024-01-25 20,360,2.57222,0,0
2024-01-25 21,30,2.57222,30,2.57222
2024-01-25 22,10,2.057776,30,2.57222
2024-01-25 23,40,1.543332,50,1.543332
2024-01-26 00,0,0,50,4.629996
2024-01-26 01,40,2.57222,50,2.57222
2024-01-26 02,80,3.086664,0,0
2024-01-26 03,10,3.601108,40,4.115552
2024-01-26 04,20,2.57222,40,4.115552
2024-01-26 05,20,2.57222,40,4.629996
2024-01-26 06,20,1.543332,40,6.173328
2024-01-26 07,310,5.6588840000000005,40,3.086664
2024-01-26 08,0,0,30,6.173328
2024-01-26 09,140,1.543332,100,1.543332
2024-01-26 10,250,10.28888,260,1.543332
2024-01-26 11,240,8.231104,230,11.832212
2024-01-26 12,240,5.6588840000000005,230,9.774436
2024-01-26 13,260,6.687772,270,7.71666
2024-01-26 14,280,4.629996,250,5.6588840000000005
2024-01-26 15,250,5.14444,260,5.14444
2024-01-26 16,260,4.629996,250,4.115552
2024-01-26 17,280,4.115552,250,2.57222
2024-01-26 18,280,3.601108,270,4.115552
2024-01-26 19,260,2.57222,270,3.601108
2024-01-26 20,270,2.57222,280,2.057776
2024-01-26 21,330,3.086664,320,4.115552
2024-01-26 22,310,3.086664,230,2.57222
2024-01-26 23,320,2.57222,230,3.086664
2024-01-27 00,270,1.543332,260,2.057776
2024-01-27 01,0,0,0,0
2024-01-27 02,230,1.543332,0,0
2024-01-27 03,0,0,0,0
2024-01-27 04,0,0,260,1.543332
2024-01-27 05,0,0,310,1.543332
2024-01-27 06,230,1.543332,0,0
2024-01-27 07,240,1.543332,270,1.543332
2024-01-27 08,0,0,260,2.57222
2024-01-27 09,0,0,0,0
2024-01-27 10,290,2.057776,230,2.057776
2024-01-27 11,280,2.057776,0,0
2024-01-27 12,250,2.057776,250,2.057776
2024-01-27 13,0,0,0,0
2024-01-27 14,200,1.543332,330,1.543332
2024-01-27 15,320,1.543332,0,0
2024-01-27 16,210,1.543332,330,1.543332
2024-01-27 17,0,0,330,1.543332
2024-01-27 18,340,1.543332,0,0
2024-01-27 19,0,0,350,1.543332
2024-01-27 20,10,4.115552,30,2.57222
2024-01-27 21,20,4.629996,40,4.115552
2024-01-27 22,40,4.629996,40,5.6588840000000005
2024-01-27 23,30,4.629996,30,5.14444
2024-01-28 00,30,3.601108,40,6.173328
2024-01-28 01,40,4.115552,50,6.687772
2024-01-28 02,40,3.601108,40,5.14444
2024-01-28 03,20,3.601108,20,6.173328
2024-01-28 04,30,4.629996,40,6.173328
2024-01-28 05,30,6.687772,40,8.745548
2024-01-28 06,30,5.6588840000000005,50,7.71666
2024-01-28 07,10,4.115552,30,6.173328
2024-01-28 08,20,5.6588840000000005,40,6.173328
2024-01-28 09,40,10.28888,40,9.259992
2024-01-28 10,10,4.115552,60,6.687772
2024-01-28 11,20,5.14444,20,6.687772
2024-01-28 12,30,6.173328,40,6.173328
2024-01-28 13,20,8.231104,30,11.317768000000001
2024-01-28 14,20,9.259992,30,10.803324
2024-01-28 15,20,9.259992,30,10.28888
2024-01-28 16,30,8.745548,30,9.774436
2024-01-28 17,20,8.231104,30,8.231104
2024-01-28 18,10,6.173328,20,8.231104
2024-01-28 19,360,7.71666,10,8.745548
2024-01-28 20,360,8.745548,360,9.259992
2024-01-28 21,10,7.71666,360,8.231104
2024-01-28 22,360,7.71666,360,7.71666
2024-01-28 23,360,6.687772,360,6.173328
2024-01-29 00,340,6.173328,350,4.629996
2024-01-29 01,340,6.687772,340,5.14444
2024-01-29 02,350,4.629996,340,4.629996
2024-01-29 03,340,6.173328,330,5.6588840000000005
2024-01-29 04,350,7.71666,330,6.173328
2024-01-29 05,340,5.14444,330,5.6588840000000005
2024-01-29 06,330,4.629996,340,5.6588840000000005
2024-01-29 07,320,5.14444,300,4.629996
2024-01-29 08,320,5.6588840000000005,310,6.687772
2024-01-29 09,330,4.629996,310,7.71666
2024-01-29 10,310,4.115552,310,7.202216
2024-01-29 11,320,3.601108,300,7.202216
2024-01-29 12,350,4.629996,310,4.629996
2024-01-29 13,320,2.57222,340,5.14444
2024-01-29 14,310,2.57222,320,4.629996
2024-01-29 15,320,4.115552,300,4.629996
2024-01-29 16,320,3.601108,310,4.629996
2024-01-29 17,290,3.601108,290,3.601108
2024-01-29 18,300,3.601108,260,5.14444
2024-01-29 19,260,3.601108,280,2.57222
2024-01-29 20,260,2.057776,260,1.543332
2024-01-29 21,260,3.086664,0,0
2024-01-29 22,250,5.14444,0,0
2024-01-29 23,250,4.115552,220,4.629996
2024-01-30 00,210,4.115552,230,3.601108
2024-01-30 01,230,4.629996,230,4.629996
2024-01-30 02,200,3.601108,200,4.115552
2024-01-30 03,230,4.629996,190,5.14444
2024-01-30 04,200,4.629996,190,4.629996
2024-01-30 05,190,4.115552,190,5.14444
2024-01-30 06,200,4.115552,190,6.173328
2024-01-30 07,200,6.173328,190,5.14444
2024-01-30 08,190,4.629996,190,6.173328
2024-01-30 09,190,6.173328,180,7.202216
2024-01-30 10,190,4.629996,180,5.6588840000000005
2024-01-30 11,180,5.6588840000000005,160,6.687772
2024-01-30 12,180,6.173328,160,8.231104
2024-01-30 13,180,6.687772,150,9.259992
2024-01-30 14,170,7.202216,160,9.774436
2024-01-30 15,170,7.71666,160,10.803324
2024-01-30 16,160,7.71666,160,8.231104
2024-01-30 17,180,7.71666,140,9.259992
2024-01-30 18,180,6.173328,140,7.202216
2024-01-30 19,160,4.629996,160,5.14444
2024-01-30 20,160,4.115552,160,4.629996
2024-01-30 21,190,2.57222,170,3.601108
2024-01-30 22,160,4.629996,140,3.601108
2024-01-30 23,180,2.57222,130,3.086664
2024-01-31 00,0,0,180,2.057776
2024-01-31 01,0,0,0,0
2024-01-31 02,160,1.543332,0,0
2024-01-31 03,0,0,330,1.543332
2024-01-31 04,0,0,20,1.543332
2024-01-31 05,0,0,60,1.543332
2024-01-31 06,0,0,0,0
2024-01-31 07,0,0,0,0
2024-01-31 08,330,2.57222,0,0
2024-01-31 09,0,0,70,1.543332
2024-01-31 10,340,2.057776,320,1.543332
2024-01-31 11,0,0,240,1.543332
2024-01-31 12,290,1.543332,250,2.57222
2024-01-31 13,260,2.057776,240,2.57222
2024-01-31 14,270,2.57222,260,3.601108
2024-01-31 15,260,2.57222,270,5.14444
2024-01-31 16,280,3.086664,280,5.14444
2024-01-31 17,280,2.57222,270,6.173328
2024-01-31 18,280,2.57222,260,5.14444
2024-01-31 19,250,4.115552,290,5.14444
2024-01-31 20,220,4.115552,260,3.086664
2024-01-31 21,250,4.115552,260,4.115552
2024-01-31 22,260,6.173328,260,5.14444
2024-01-31 23,260,7.71666,240,2.57222
2024-02-01 00,210,4.629996,190,4.629996
2024-02-01 01,190,4.115552,180,5.6588840000000005
2024-02-01 02,200,5.6588840000000005,180,6.173328
2024-02-01 03,200,5.14444,190,6.173328
2024-02-01 04,210,5.6588840000000005,200,6.687772
2024-02-01 05,220,6.687772,210,5.14444
2024-02-01 06,230,6.687772,220,6.173328
2024-02-01 07,220,6.173328,210,8.231104
2024-02-01 08,230,6.687772,220,7.202216
2024-02-01 09,240,8.231104,230,5.14444
2024-02-01 10,250,6.173328,250,6.687772
2024-02-01 11,230,5.6588840000000005,240,4.629996
2024-02-01 12,230,3.601108,230,5.14444
2024-02-01 13,230,6.173328,210,7.202216
2024-02-01 14,220,5.6588840000000005,200,6.687772
2024-02-01 15,220,6.687772,220,6.173328
2024-02-01 16,210,8.231104,220,7.202216
2024-02-01 17,230,6.687772,210,6.687772
2024-02-01 18,230,6.173328,240,7.71666
2024-02-01 19,210,6.687772,290,4.629996
2024-02-01 20,250,7.71666,300,4.115552
2024-02-01 22,260,4.629996,310,3.086664
2024-02-02 00,10,4.115552,50,3.601108
2024-02-02 01,20,3.601108,50,3.086664
2024-02-02 02,20,2.57222,50,2.057776
2024-02-02 03,30,1.543332,0,0
2024-02-02 04,330,2.057776,280,2.057776
2024-02-02 05,320,2.57222,260,3.086664
2024-02-02 06,320,2.57222,300,4.629996
2024-02-02 07,340,5.14444,320,4.629996
2024-02-02 08,330,4.629996,320,4.115552
2024-02-02 09,350,4.629996,330,5.14444
2024-02-02 10,350,4.629996,350,3.601108
2024-02-02 11,350,5.6588840000000005,360,5.14444
2024-02-02 12,350,6.687772,350,6.173328
2024-02-02 13,360,5.14444,360,6.687772
2024-02-02 14,350,5.6588840000000005,10,4.629996
2024-02-02 15,350,5.14444,350,4.629996
2024-02-02 16,350,5.14444,340,4.629996
2024-02-02 17,340,5.14444,330,3.086664
2024-02-02 18,360,4.115552,360,4.115552
2024-02-02 19,360,4.115552,350,4.115552
2024-02-02 20,350,4.115552,350,3.601108
2024-02-02 21,10,3.601108,360,4.115552
2024-02-02 22,20,2.57222,340,2.57222
2024-02-02 23,20,2.057776,360,2.57222
2024-02-03 00,20,2.57222,360,3.086664
2024-02-03 01,10,3.601108,50,1.543332
2024-02-03 02,350,2.057776,40,1.543332
2024-02-03 03,350,2.57222,40,2.057776
2024-02-03 04,10,2.057776,40,1.543332
2024-02-03 05,360,2.57222,50,3.086664
2024-02-03 06,0,0,360,2.057776
2024-02-03 07,10,2.057776,40,3.086664
2024-02-03 08,30,3.086664,50,1.543332
2024-02-03 09,40,2.057776,110,1.543332
2024-02-03 11,20,3.086664,60,1.543332
2024-02-03 13,80,3.086664,40,3.086664
2024-02-03 14,0,0,0,0
2024-02-03 15,340,1.543332,340,1.543332
2024-02-03 16,50,2.57222,360,3.601108
2024-02-03 18,360,4.115552,360,4.629996
2024-02-03 19,10,4.115552,20,4.629996
2024-02-03 20,360,4.115552,20,4.629996
2024-02-03 21,20,4.115552,20,5.6588840000000005
2024-02-03 22,30,4.115552,30,5.14444
2024-02-03 23,30,3.086664,40,4.629996
2024-02-04 00,30,2.57222,50,3.086664
2024-02-04 01,40,2.57222,70,2.57222
2024-02-04 02,60,2.057776,40,2.057776
2024-02-04 03,360,2.057776,40,2.057776
2024-02-04 04,30,1.543332,60,1.543332
2024-02-04 05,0,0,0,0
2024-02-04 06,0,0,0,0
2024-02-04 07,0,0,0,0
2024-02-04 08,0,0,0,0
2024-02-04 09,0,0,0,0
2024-02-04 10,60,3.601108,0,0
2024-02-04 11,60,3.601108,60,2.057776
2024-02-04 12,50,2.57222,60,3.086664
2024-02-04 13,0,0,50,2.057776
2024-02-04 14,20,1.543332,20,2.057776
2024-02-04 15,360,3.086664,20,3.601108
2024-02-04 16,30,3.086664,20,4.115552
2024-02-04 17,360,3.601108,350,3.086664
2024-02-04 18,360,4.629996,360,3.086664
2024-02-04 19,10,4.115552,10,3.086664
2024-02-04 20,350,4.115552,360,3.601108
2024-02-04 21,350,4.115552,20,3.086664
2024-02-04 22,10,2.57222,20,2.057776
2024-02-04 23,20,2.057776,0,0
2024-02-05 00,30,1.543332,0,0
2024-02-05 01,20,1.543332,0,0
2024-02-05 02,0,0,0,0
2024-02-05 03,0,0,50,1.543332
2024-02-05 04,30,3.086664,30,2.57222
2024-02-05 05,20,3.086664,30,2.57222
2024-02-05 06,40,4.629996,30,2.57222
2024-02-05 07,30,3.086664,30,3.086664
2024-02-05 08,30,3.086664,10,3.601108
2024-02-05 09,20,3.601108,10,3.086664
2024-02-05 10,10,3.601108,10,3.601108
2024-02-05 11,20,3.086664,30,5.14444
2024-02-05 12,30,5.14444,60,3.601108
2024-02-05 13,30,4.115552,40,3.086664
2024-02-05 14,40,6.173328,40,5.14444
2024-02-05 15,10,4.629996,20,4.629996
2024-02-05 16,10,5.14444,20,5.6588840000000005
2024-02-05 17,10,4.115552,360,6.173328
2024-02-05 18,10,5.14444,20,5.6588840000000005
2024-02-05 19,30,6.173328,10,5.6588840000000005
2024-02-05 20,20,6.173328,10,6.173328
2024-02-05 21,20,4.629996,10,6.687772
2024-02-05 22,20,6.173328,20,6.687772
2024-02-05 23,30,6.173328,40,7.71666
2024-02-06 00,50,6.173328,30,9.259992
2024-02-06 01,40,5.14444,50,6.687772
2024-02-06 02,50,5.6588840000000005,40,7.202216
2024-02-06 03,50,5.14444,40,8.231104
2024-02-06 04,50,3.601108,60,4.629996
2024-02-06 05,40,4.629996,60,3.086664
2024-02-06 06,60,3.601108,60,3.601108
2024-02-06 07,50,2.57222,0,0
2024-02-06 08,40,2.57222,50,2.057776
2024-02-06 09,30,3.086664,60,2.57222
2024-02-06 10,360,2.57222,40,3.601108
2024-02-06 11,50,4.629996,80,3.086664
2024-02-06 12,60,3.086664,60,2.57222
2024-02-06 13,70,4.115552,70,4.115552
2024-02-06 14,80,4.115552,80,2.57222
2024-02-06 15,80,2.57222,80,3.601108
2024-02-06 16,80,3.601108,10,4.115552
2024-02-06 17,30,4.115552,10,4.629996
2024-02-06 18,10,4.115552,30,5.6588840000000005
2024-02-06 19,10,4.115552,30,7.202216
2024-02-06 20,10,4.629996,30,7.71666
2024-02-06 21,40,4.629996,30,5.6588840000000005
2024-02-06 22,40,3.601108,40,7.202216
2024-02-06 23,360,2.57222,30,5.14444
2024-02-07 00,360,2.057776,50,2.57222
2024-02-07 01,30,2.057776,60,2.57222
2024-02-07 02,0,0,0,0
2024-02-07 03,0,0,0,0
2024-02-07 04,250,1.543332,0,0
2024-02-07 05,150,3.601108,140,3.086664
2024-02-07 06,160,1.543332,150,1.543332
2024-02-07 07,0,0,0,0
2024-02-07 08,160,2.57222,140,3.086664
2024-02-07 09,0,0,130,1.543332
2024-02-07 10,0,0,0,0
2024-02-07 11,170,2.57222,150,3.086664
2024-02-07 12,0,0,0,0
2024-02-07 13,0,0,140,1.543332
2024-02-07 14,200,2.57222,150,2.57222
2024-02-07 15,210,3.601108,350,2.057776
2024-02-07 16,190,2.57222,40,2.057776
2024-02-07 18,70,2.057776,40,3.601108
2024-02-07 19,10,2.57222,40,3.086664
2024-02-07 20,10,3.086664,40,4.115552
2024-02-07 21,40,3.086664,40,4.115552
2024-02-07 22,40,2.57222,30,2.57222
2024-02-07 23,40,2.57222,40,2.57222
2024-02-08 00,80,2.057776,280,1.543332
2024-02-08 01,140,1.543332,0,0
2024-02-08 02,140,2.57222,130,1.543332
2024-02-08 03,150,2.057776,40,1.543332
2024-02-08 04,140,1.543332,0,0
2024-02-08 05,160,2.057776,150,4.115552
2024-02-08 06,170,2.057776,150,5.14444
2024-02-08 07,170,3.086664,150,6.173328
2024-02-08 08,160,3.086664,150,5.14444
2024-02-08 09,160,3.601108,150,6.687772
2024-02-08 10,170,3.086664,150,6.173328
2024-02-08 11,170,3.601108,150,6.687772
2024-02-08 12,170,3.601108,150,6.687772
2024-02-08 13,160,4.629996,140,6.173328
2024-02-08 14,170,3.086664,150,6.687772
2024-02-08 15,200,5.6588840000000005,150,7.202216
2024-02-08 16,200,4.629996,150,4.629996
2024-02-08 17,200,5.14444,150,3.601108
2024-02-08 18,210,4.629996,160,5.14444
2024-02-08 19,200,6.687772,200,7.202216
2024-02-08 20,200,5.14444,180,5.6588840000000005
2024-02-08 21,180,6.687772,150,6.173328
2024-02-08 22,170,5.14444,160,5.14444
2024-02-08 23,160,5.14444,160,5.6588840000000005
2024-02-09 00,180,4.629996,160,6.687772
2024-02-09 01,180,7.71666,170,8.745548
2024-02-09 02,190,6.687772,150,7.202216
2024-02-09 03,190,6.687772,180,7.71666
2024-02-09 04,200,7.71666,180,7.71666
2024-02-09 05,200,6.687772,180,6.687772
2024-02-09 06,200,6.687772,180,6.687772
2024-02-09 07,200,4.629996,170,6.173328
2024-02-09 08,200,5.14444,170,6.173328
2024-02-09 09,200,5.14444,170,5.6588840000000005
2024-02-09 10,210,6.173328,180,6.173328
2024-02-09 11,200,5.6588840000000005,180,6.173328
2024-02-09 12,200,8.231104,180,7.71666
2024-02-09 13,210,9.259992,190,8.745548
2024-02-09 14,200,7.71666,190,8.745548
2024-02-09 15,210,8.231104,220,6.173328
2024-02-09 16,230,8.231104,190,5.6588840000000005
2024-02-09 17,210,6.687772,200,7.71666
2024-02-09 18,240,10.28888,220,7.71666
2024-02-09 19,210,9.259992,220,7.71666
2024-02-09 20,220,7.71666,210,9.774436
2024-02-09 21,210,8.231104,210,8.231104
2024-02-09 22,210,6.687772,210,6.173328
2024-02-09 23,200,6.687772,190,8.231104
2024-02-10 00,200,8.745548,180,7.71666
2024-02-10 01,200,7.71666,180,9.774436
2024-02-10 02,200,6.687772,190,8.231104
2024-02-10 03,210,6.687772,180,7.71666
2024-02-10 05,210,5.6588840000000005,190,8.231104
2024-02-10 06,210,5.14444,190,6.687772
2024-02-10 07,210,4.115552,190,7.202216
2024-02-10 08,210,3.601108,180,5.6588840000000005
2024-02-10 09,220,4.115552,210,6.173328
2024-02-10 10,220,4.115552,210,6.173328
2024-02-10 11,200,4.115552,210,5.14444
2024-02-10 12,210,3.086664,210,4.629996
2024-02-10 13,230,3.086664,240,3.601108
2024-02-10 14,330,6.173328,210,2.57222
2024-02-10 15,330,3.086664,260,2.57222
2024-02-10 16,0,0,250,2.57222
2024-02-10 17,320,3.086664,270,3.086664
2024-02-10 18,310,4.115552,260,4.115552
2024-02-10 19,330,3.601108,290,3.601108
2024-02-10 20,320,5.14444,250,3.601108
2024-02-10 21,310,4.115552,230,3.601108
2024-02-10 22,300,4.115552,240,3.601108
2024-02-10 23,310,4.629996,250,4.629996
2024-02-11 00,310,3.601108,250,4.115552
2024-02-11 01,310,3.601108,260,2.57222
2024-02-11 02,310,4.115552,260,2.057776
2024-02-11 03,310,3.086664,290,3.086664
2024-02-11 04,340,4.629996,310,3.086664
2024-02-11 05,340,3.086664,320,4.115552
2024-02-11 06,330,3.086664,340,3.601108
2024-02-11 07,350,4.115552,340,4.115552
2024-02-11 08,330,3.601108,350,5.6588840000000005
2024-02-11 09,360,4.115552,350,4.629996
2024-02-11 10,10,2.57222,350,4.115552
2024-02-11 11,10,3.086664,340,4.629996
2024-02-11 12,30,2.57222,350,3.601108
2024-02-11 13,360,2.57222,360,3.086664
2024-02-11 14,350,2.057776,30,4.629996
2024-02-11 15,20,3.601108,20,3.601108
2024-02-11 16,360,3.601108,20,4.115552
2024-02-11 17,360,2.57222,10,3.601108
2024-02-11 18,360,3.086664,360,4.115552
2024-02-11 20,0,0,360,2.57222
2024-02-11 21,20,4.115552,350,3.086664
2024-02-11 22,10,3.601108,350,3.086664
2024-02-11 23,330,3.086664,340,2.57222
2024-02-12 00,350,2.057776,0,0
2024-02-12 01,0,0,300,2.57222
2024-02-12 02,0,0,0,0
2024-02-12 03,0,0,290,2.057776
2024-02-12 04,0,0,0,0
2024-02-12 05,0,0,0,0
2024-02-12 06,0,0,360,2.057776
2024-02-12 07,0,0,0,0
2024-02-12 08,0,0,0,0
2024-02-12 09,0,0,0,0
2024-02-12 10,0,0,0,0
2024-02-12 11,0,0,0,0
2024-02-12 12,0,0,0,0
2024-02-12 13,0,0,150,1.543332
2024-02-12 14,0,0,20,2.57222
2024-02-12 15,80,3.086664,20,3.601108
2024-02-12 16,100,2.057776,20,4.115552
2024-02-12 17,360,4.115552,340,4.629996
2024-02-12 19,350,4.629996,10,4.115552
2024-02-12 20,20,3.601108,20,4.629996
2024-02-12 21,20,4.629996,30,5.14444
2024-02-12 22,20,4.115552,30,5.14444
2024-02-12 23,30,3.601108,30,6.687772
2024-02-13 00,30,4.629996,50,6.173328
2024-02-13 01,60,3.601108,70,3.601108
2024-02-13 02,360,4.629996,30,4.629996
2024-02-13 03,20,4.115552,50,5.6588840000000005
2024-02-13 04,40,3.086664,30,4.629996
2024-02-13 05,360,3.086664,10,6.173328
2024-02-13 06,360,4.629996,360,6.687772
2024-02-13 07,10,4.629996,360,6.687772
2024-02-13 08,360,4.115552,360,5.6588840000000005
2024-02-13 09,330,4.115552,340,5.6588840000000005
2024-02-13 10,310,2.057776,330,4.629996
2024-02-13 11,270,2.057776,290,3.601108
2024-02-13 12,290,3.086664,300,6.173328
2024-02-13 13,310,3.086664,340,5.14444
2024-02-13 14,270,2.057776,300,3.086664
2024-02-13 15,340,5.6588840000000005,290,6.687772
2024-02-13 16,320,5.6588840000000005,290,6.173328
2024-02-13 17,330,5.6588840000000005,290,5.14444
2024-02-13 18,340,5.14444,300,5.14444
2024-02-13 19,320,4.629996,290,5.14444
2024-02-13 20,320,4.115552,270,5.6588840000000005
2024-02-13 21,290,3.601108,290,5.14444
2024-02-13 22,250,3.086664,270,5.14444
2024-02-13 23,320,5.14444,280,5.6588840000000005
2024-02-14 00,280,2.57222,270,5.6588840000000005
2024-02-14 01,300,3.086664,290,5.6588840000000005
2024-02-14 02,330,4.115552,360,5.6588840000000005
2024-02-14 03,350,3.601108,360,3.601108
2024-02-14 04,10,3.601108,360,4.115552
2024-02-14 05,360,4.115552,360,4.629996
2024-02-14 06,10,3.086664,360,5.14444
2024-02-14 07,360,3.086664,360,4.115552
2024-02-14 08,10,4.629996,330,3.086664
2024-02-14 09,360,1.543332,10,4.115552
2024-02-14 10,360,2.57222,10,4.629996
2024-02-14 11,10,2.57222,340,4.115552
2024-02-14 12,360,2.57222,340,4.115552
2024-02-14 13,360,4.115552,340,3.601108
2024-02-14 15,350,2.057776,20,2.057776
2024-02-14 16,340,3.601108,10,3.086664
2024-02-14 17,350,3.086664,330,2.57222
2024-02-14 18,350,5.14444,300,4.629996
2024-02-14 19,350,4.629996,310,4.115552
2024-02-14 20,310,4.115552,300,3.086664
2024-02-14 21,310,3.601108,290,2.057776
2024-02-14 22,30,1.543332,0,0
2024-02-14 23,30,2.057776,0,0
2024-02-15 00,100,1.543332,0,0
2024-02-15 01,140,2.057776,0,0
2024-02-15 02,120,2.057776,0,0
2024-02-15 03,130,2.057776,130,2.057776
2024-02-15 04,140,2.57222,150,3.086664
2024-02-15 05,150,2.57222,150,3.601108
2024-02-15 06,160,3.601108,150,4.115552
2024-02-15 07,160,4.629996,160,5.14444
2024-02-15 08,150,4.629996,140,4.629996
2024-02-15 09,140,4.629996,120,4.115552
2024-02-15 10,140,3.601108,130,4.115552
2024-02-15 11,150,5.6588840000000005,140,6.173328
2024-02-15 12,150,6.687772,140,6.173328
2024-02-15 13,150,8.231104,150,10.28888
2024-02-15 14,160,7.202216,150,10.28888
2024-02-15 15,170,8.231104,150,11.832212
2024-02-15 16,190,6.687772,160,8.231104
2024-02-15 17,210,7.71666,200,8.745548
2024-02-15 18,240,8.745548,230,10.803324
2024-02-15 19,260,11.317768000000001,260,10.803324
2024-02-15 20,290,10.803324,260,10.28888
2024-02-15 21,270,9.774436,270,12.346656
2024-02-15 22,290,9.259992,260,11.832212
2024-02-15 23,290,9.259992,270,10.803324
2024-02-16 00,290,6.687772,270,12.346656
2024-02-16 01,300,8.745548,270,12.8611
2024-02-16 02,290,8.745548,270,11.317768000000001
2024-02-16 03,290,7.202216,290,12.346656
2024-02-16 04,300,5.14444,280,12.346656
2024-02-16 05,280,4.629996,280,8.231104
2024-02-16 06,280,5.14444,290,11.832212
2024-02-16 07,310,5.6588840000000005,300,8.231104
2024-02-16 08,310,5.14444,300,9.259992
2024-02-16 09,320,5.14444,300,8.745548
2024-02-16 10,300,4.629996,320,6.687772
2024-02-16 11,320,4.629996,320,6.173328
2024-02-16 12,320,5.14444,320,6.687772
2024-02-16 13,340,4.629996,320,6.173328
2024-02-16 14,330,5.14444,320,3.601108
2024-02-16 15,300,3.601108,290,3.601108
2024-02-16 16,330,2.057776,280,3.086664
2024-02-16 17,10,4.115552,300,3.086664
2024-02-16 18,320,4.115552,290,3.601108
2024-02-16 19,330,4.115552,280,3.601108
2024-02-16 20,320,4.629996,300,4.115552
2024-02-16 21,330,2.57222,290,3.601108
2024-02-16 22,360,2.57222,250,1.543332
2024-02-16 23,30,1.543332,0,0
2024-02-17 00,0,0,0,0
2024-02-17 01,350,1.543332,230,2.057776
2024-02-17 02,260,2.057776,260,2.57222
2024-02-17 03,260,1.543332,300,3.086664
2024-02-17 04,280,3.601108,10,3.086664
2024-02-17 05,260,2.57222,310,4.629996
2024-02-17 06,310,5.14444,330,7.71666
2024-02-17 07,300,3.601108,300,7.202216
2024-02-17 08,290,2.57222,310,5.6588840000000005
2024-02-17 09,300,3.086664,310,5.14444
2024-02-17 10,250,2.57222,310,7.202216
2024-02-17 11,280,4.629996,300,7.202216
2024-02-17 12,290,4.629996,290,6.173328
2024-02-17 13,250,4.629996,290,9.774436
2024-02-17 14,240,5.6588840000000005,280,7.71666
2024-02-17 15,270,8.745548,260,9.774436
2024-02-17 16,290,8.745548,280,9.774436
2024-02-17 17,270,5.6588840000000005,280,7.71666
2024-02-17 18,240,7.71666,280,8.745548
2024-02-17 19,270,7.71666,260,11.317768000000001
2024-02-17 20,250,7.71666,250,9.774436
2024-02-17 21,250,8.231104,240,8.231104
2024-02-17 22,230,7.71666,220,8.231104
2024-02-17 23,240,9.259992,230,10.28888
